hora_local,alt_sol_deg,az_sol_deg,x_east_m,y_north_m,lon,lat,dist_plaza_m,rumbo_deg
10:00:30,50.529052,136.502298,2000.977403,-226.521061,-74.058057,4.596023,2013.758267,96.458684
10:01:00,50.614694,136.622318,2003.237027,-227.003579,-74.058036,4.596019,2016.057839,96.465086
10:01:30,50.700146,136.742893,2005.491034,-227.482975,-74.058016,4.596014,2018.351503,96.471404
10:02:00,50.785406,136.864025,2007.739467,-227.959265,-74.057996,4.596010,2020.639304,96.477638
10:02:30,50.870474,136.985715,2009.982370,-228.432465,-74.057975,4.596006,2022.921284,96.483788
10:03:00,50.955348,137.107968,2012.219785,-228.902590,-74.057955,4.596001,2025.197487,96.489855
10:03:30,51.040027,137.230784,2014.451755,-229.369657,-74.057935,4.595997,2027.467956,96.495841
10:04:00,51.124509,137.354166,2016.678321,-229.833681,-74.057915,4.595993,2029.732734,96.501745
10:04:30,51.208794,137.478117,2018.899525,-230.294679,-74.057895,4.595989,2031.991863,96.507568
10:05:00,51.292880,137.602638,2021.115408,-230.752664,-74.057875,4.595985,2034.245385,96.513311
10:05:30,51.376765,137.727733,2023.326013,-231.207653,-74.057855,4.595981,2036.493342,96.518974
10:06:00,51.460449,137.853403,2025.531378,-231.659661,-74.057835,4.595977,2038.735776,96.524559
10:06:30,51.543929,137.979650,2027.731546,-232.108702,-74.057815,4.595973,2040.972727,96.530064
10:07:00,51.627205,138.106478,2029.926556,-232.554792,-74.057795,4.595969,2043.204237,96.535493
10:07:30,51.710276,138.233888,2032.116448,-232.997944,-74.057776,4.595965,2045.430346,96.540843
10:08:00,51.793139,138.361883,2034.301262,-233.438174,-74.057756,4.595961,2047.651094,96.546118
10:08:30,51.875794,138.490464,2036.481037,-233.875496,-74.057736,4.595957,2049.866523,96.551316
10:09:00,51.958239,138.619635,2038.655812,-234.309925,-74.057717,4.595953,2052.076670,96.556438
10:09:30,52.040473,138.749397,2040.825626,-234.741474,-74.057697,4.595949,2054.281576,96.561486
10:10:00,52.122495,138.879754,2042.990517,-235.170157,-74.057678,4.595945,2056.481280,96.566459
10:10:30,52.204302,139.010706,2045.150524,-235.595989,-74.057658,4.595941,2058.675821,96.571358
10:11:00,52.285894,139.142256,2047.305685,-236.018982,-74.057639,4.595937,2060.865238,96.576184
10:11:30,52.367270,139.274407,2049.456037,-236.439152,-74.057619,4.595934,2063.049568,96.580936
10:12:00,52.448427,139.407160,2051.601619,-236.856511,-74.057600,4.595930,2065.228851,96.585617
10:12:30,52.529364,139.540519,2053.742466,-237.271072,-74.057581,4.595926,2067.403124,96.590226
10:13:00,52.610080,139.674485,2055.878616,-237.682849,-74.057561,4.595922,2069.572425,96.594763
10:13:30,52.690574,139.809060,2058.010106,-238.091856,-74.057542,4.595919,2071.736790,96.599230
10:14:00,52.770844,139.944247,2060.136972,-238.498104,-74.057523,4.595915,2073.896258,96.603626
10:14:30,52.850888,140.080048,2062.259250,-238.901607,-74.057504,4.595912,2076.050865,96.607952
10:15:00,52.930706,140.216465,2064.376977,-239.302378,-74.057485,4.595908,2078.200647,96.612210
10:15:30,53.010295,140.353500,2066.490187,-239.700430,-74.057466,4.595904,2080.345642,96.616398
10:16:00,53.089654,140.491156,2068.598917,-240.095774,-74.057447,4.595901,2082.485885,96.620518
10:16:30,53.168782,140.629434,2070.703202,-240.488423,-74.057428,4.595897,2084.621412,96.624570
10:17:00,53.247676,140.768337,2072.803076,-240.878391,-74.057409,4.595894,2086.752259,96.628554
10:17:30,53.326337,140.907867,2074.898574,-241.265688,-74.057390,4.595890,2088.878461,96.632471
10:18:00,53.404761,141.048025,2076.989731,-241.650327,-74.057371,4.595887,2091.000053,96.636322
10:18:30,53.482948,141.188815,2079.076581,-242.032320,-74.057352,4.595883,2093.117071,96.640107
10:19:00,53.560896,141.330238,2081.159158,-242.411679,-74.057333,4.595880,2095.229549,96.643826
10:19:30,53.638603,141.472296,2083.237496,-242.788415,-74.057315,4.595877,2097.337522,96.647480
10:20:00,53.716068,141.614991,2085.311629,-243.162541,-74.057296,4.595873,2099.441024,96.651069
10:20:30,53.793290,141.758326,2087.381590,-243.534067,-74.057277,4.595870,2101.540089,96.654593
10:21:00,53.870266,141.902302,2089.447412,-243.903005,-74.057258,4.595867,2103.634751,96.658054
10:21:30,53.946995,142.046921,2091.509128,-244.269367,-74.057240,4.595863,2105.725043,96.661451
10:22:00,54.023476,142.192186,2093.566771,-244.633164,-74.057221,4.595860,2107.811000,96.664785
10:22:30,54.099707,142.338098,2095.620373,-244.994406,-74.057203,4.595857,2109.892653,96.668056
10:23:00,54.175686,142.484659,2097.669968,-245.353105,-74.057184,4.595853,2111.970037,96.671265
10:23:30,54.251412,142.631872,2099.715586,-245.709272,-74.057166,4.595850,2114.043185,96.674412
10:24:00,54.326883,142.779737,2101.757259,-246.062918,-74.057147,4.595847,2116.112128,96.677497
10:24:30,54.402097,142.928258,2103.795021,-246.414053,-74.057129,4.595844,2118.176899,96.680521
10:25:00,54.477053,143.077435,2105.828901,-246.762687,-74.057111,4.595841,2120.237530,96.683485
10:25:30,54.551749,143.227271,2107.858932,-247.108832,-74.057092,4.595838,2122.294054,96.686388
10:26:00,54.626184,143.377768,2109.885144,-247.452498,-74.057074,4.595835,2124.346502,96.689231
10:26:30,54.700356,143.528927,2111.907569,-247.793695,-74.057056,4.595832,2126.394906,96.692014
10:27:00,54.774263,143.680750,2113.926237,-248.132433,-74.057038,4.595828,2128.439297,96.694738
10:27:30,54.847903,143.833239,2115.941179,-248.468723,-74.057019,4.595825,2130.479706,96.697403
10:28:00,54.921275,143.986396,2117.952425,-248.802574,-74.057001,4.595822,2132.516165,96.700009
10:28:30,54.994377,144.140222,2119.960005,-249.133997,-74.056983,4.595819,2134.548705,96.702557
10:29:00,55.067208,144.294719,2121.963950,-249.463001,-74.056965,4.595817,2136.577355,96.705048
10:29:30,55.139765,144.449888,2123.964289,-249.789596,-74.056947,4.595814,2138.602147,96.707481
10:30:00,55.212048,144.605732,2125.961052,-250.113792,-74.056929,4.595811,2140.623111,96.709856
10:30:30,55.284053,144.762252,2127.954268,-250.435598,-74.056911,4.595808,2142.640277,96.712175
10:31:00,55.355780,144.919449,2129.943967,-250.755023,-74.056893,4.595805,2144.653675,96.714437
10:31:30,55.427226,145.077325,2131.930178,-251.072078,-74.056875,4.595802,2146.663334,96.716643
10:32:00,55.498391,145.235881,2133.912929,-251.386771,-74.056857,4.595799,2148.669285,96.718793
10:32:30,55.569272,145.395120,2135.892250,-251.699112,-74.056839,4.595796,2150.671557,96.720888
10:33:00,55.639867,145.555042,2137.868169,-252.009109,-74.056822,4.595794,2152.670179,96.722927
10:33:30,55.710175,145.715648,2139.840715,-252.316773,-74.056804,4.595791,2154.665180,96.724911
10:34:00,55.780194,145.876941,2141.809916,-252.622111,-74.056786,4.595788,2156.656590,96.726841
10:34:30,55.849922,146.038921,2143.775800,-252.925132,-74.056768,4.595785,2158.644436,96.728717
10:35:00,55.919357,146.201590,2145.738394,-253.225846,-74.056751,4.595783,2160.628748,96.730538
10:35:30,55.988498,146.364949,2147.697728,-253.524262,-74.056733,4.595780,2162.609554,96.732306
10:36:00,56.057343,146.528999,2149.653828,-253.820386,-74.056715,4.595777,2164.586882,96.734020
10:36:30,56.125889,146.693741,2151.606722,-254.114229,-74.056698,4.595775,2166.560761,96.735682
10:37:00,56.194136,146.859177,2153.556438,-254.405799,-74.056680,4.595772,2168.531218,96.737290
10:37:30,56.262080,147.025308,2155.503002,-254.695104,-74.056663,4.595769,2170.498281,96.738846
10:38:00,56.329721,147.192135,2157.446442,-254.982152,-74.056645,4.595767,2172.461978,96.740350
10:38:30,56.397057,147.359658,2159.386784,-255.266952,-74.056627,4.595764,2174.422337,96.741801
10:39:00,56.464085,147.527879,2161.324056,-255.549511,-74.056610,4.595762,2176.379385,96.743201
10:39:30,56.530804,147.696799,2163.258283,-255.829838,-74.056593,4.595759,2178.333148,96.744550
10:40:00,56.597212,147.866418,2165.189493,-256.107941,-74.056575,4.595757,2180.283655,96.745847
10:40:30,56.663307,148.036738,2167.117711,-256.383828,-74.056558,4.595754,2182.230932,96.747094
10:41:00,56.729088,148.207759,2169.042964,-256.657506,-74.056540,4.595752,2184.175006,96.748290
10:41:30,56.794551,148.379483,2170.965278,-256.928983,-74.056523,4.595749,2186.115903,96.749435
10:42:00,56.859697,148.551909,2172.884679,-257.198266,-74.056506,4.595747,2188.053651,96.750531
10:42:30,56.924521,148.725038,2174.801193,-257.465365,-74.056488,4.595745,2189.988275,96.751577
10:43:00,56.989024,148.898871,2176.714845,-257.730285,-74.056471,4.595742,2191.919801,96.752573
10:43:30,57.053202,149.073409,2178.625660,-257.993034,-74.056454,4.595740,2193.848256,96.753519
10:44:00,57.117054,149.248653,2180.533664,-258.253621,-74.056437,4.595737,2195.773667,96.754417
10:44:30,57.180578,149.424601,2182.438883,-258.512051,-74.056419,4.595735,2197.696057,96.755266
10:45:00,57.243772,149.601256,2184.341342,-258.768333,-74.056402,4.595733,2199.615454,96.756066
10:45:30,57.306634,149.778617,2186.241064,-259.022473,-74.056385,4.595731,2201.531883,96.756818
10:46:00,57.369162,149.956685,2188.138076,-259.274478,-74.056368,4.595728,2203.445369,96.757521
10:46:30,57.431354,150.135459,2190.032402,-259.524356,-74.056351,4.595726,2205.355938,96.758177
10:47:00,57.493209,150.314941,2191.924067,-259.772113,-74.056334,4.595724,2207.263615,96.758785
10:47:30,57.554724,150.495130,2193.813095,-260.017757,-74.056317,4.595722,2209.168424,96.759346
10:48:00,57.615898,150.676026,2195.699510,-260.261294,-74.056300,4.595719,2211.070392,96.759859
10:48:30,57.676728,150.857630,2197.583337,-260.502730,-74.056283,4.595717,2212.969542,96.760326
10:49:00,57.737212,151.039941,2199.464600,-260.742073,-74.056266,4.595715,2214.865900,96.760745
10:49:30,57.797349,151.222959,2201.343322,-260.979329,-74.056249,4.595713,2216.759489,96.761119
10:50:00,57.857137,151.406684,2203.219529,-261.214505,-74.056232,4.595711,2218.650335,96.761445
10:50:30,57.916573,151.591116,2205.093243,-261.447607,-74.056215,4.595709,2220.538462,96.761726
10:51:00,57.975656,151.776254,2206.964488,-261.678641,-74.056198,4.595707,2222.423894,96.761961
10:51:30,58.034383,151.962099,2208.833289,-261.907614,-74.056181,4.595705,2224.306655,96.762150
10:52:00,58.092754,152.148649,2210.699667,-262.134531,-74.056165,4.595703,2226.186769,96.762293
10:52:30,58.150765,152.335905,2212.563647,-262.359401,-74.056148,4.595701,2228.064260,96.762392
10:53:00,58.208415,152.523865,2214.425252,-262.582227,-74.056131,4.595699,2229.939152,96.762445
10:53:30,58.265701,152.712530,2216.284505,-262.803017,-74.056114,4.595697,2231.811469,96.762453
10:54:00,58.322623,152.901897,2218.141429,-263.021776,-74.056097,4.595695,2233.681234,96.762416
10:54:30,58.379177,153.091968,2219.996047,-263.238510,-74.056081,4.595693,2235.548470,96.762336
10:55:00,58.435362,153.282740,2221.848382,-263.453225,-74.056064,4.595691,2237.413202,96.762210
10:55:30,58.491176,153.474213,2223.698456,-263.665928,-74.056047,4.595689,2239.275451,96.762041
10:56:00,58.546617,153.666386,2225.546293,-263.876623,-74.056031,4.595687,2241.135242,96.761827
10:56:30,58.601683,153.859258,2227.391914,-264.085317,-74.056014,4.595685,2242.992598,96.761570
10:57:00,58.656371,154.052828,2229.235342,-264.292014,-74.055997,4.595683,2244.847540,96.761270
10:57:30,58.710681,154.247095,2231.076600,-264.496721,-74.055981,4.595681,2246.700093,96.760925
10:58:00,58.764609,154.442056,2232.915709,-264.699443,-74.055964,4.595680,2248.550279,96.760538
10:58:30,58.818155,154.637712,2234.752692,-264.900186,-74.055947,4.595678,2250.398121,96.760108
10:59:00,58.871315,154.834060,2236.587571,-265.098955,-74.055931,4.595676,2252.243641,96.759635
10:59:30,58.924089,155.031100,2238.420367,-265.295754,-74.055914,4.595674,2254.086861,96.759119
11:00:00,58.976473,155.228829,2240.251104,-265.490591,-74.055898,4.595672,2255.927805,96.758560
11:00:30,59.028466,155.427245,2242.079801,-265.683468,-74.055881,4.595671,2257.766494,96.757959
11:01:00,59.080067,155.626348,2243.906482,-265.874393,-74.055865,4.595669,2259.602950,96.757317
11:01:30,59.131272,155.826135,2245.731168,-266.063369,-74.055848,4.595667,2261.437196,96.756632
11:02:00,59.182081,156.026604,2247.553879,-266.250403,-74.055832,4.595666,2263.269254,96.755905
11:02:30,59.232491,156.227754,2249.374639,-266.435498,-74.055816,4.595664,2265.099146,96.755136
11:03:00,59.282500,156.429582,2251.193467,-266.618659,-74.055799,4.595662,2266.926892,96.754326
11:03:30,59.332106,156.632086,2253.010385,-266.799893,-74.055783,4.595661,2268.752516,96.753475
11:04:00,59.381307,156.835264,2254.825415,-266.979202,-74.055766,4.595659,2270.576039,96.752582
11:04:30,59.430101,157.039114,2256.638578,-267.156593,-74.055750,4.595657,2272.397482,96.751648
11:05:00,59.478487,157.243632,2258.449894,-267.332070,-74.055734,4.595656,2274.216867,96.750673
11:05:30,59.526462,157.448818,2260.259384,-267.505637,-74.055717,4.595654,2276.034215,96.749658
11:06:00,59.574024,157.654668,2262.067070,-267.677299,-74.055701,4.595653,2277.849548,96.748602
11:06:30,59.621172,157.861179,2263.872972,-267.847060,-74.055685,4.595651,2279.662887,96.747505
11:07:00,59.667904,158.068348,2265.677110,-268.014926,-74.055668,4.595650,2281.474253,96.746368
11:07:30,59.714217,158.276174,2267.479506,-268.180899,-74.055652,4.595648,2283.283667,96.745191
11:08:00,59.760109,158.484652,2269.280180,-268.344986,-74.055636,4.595647,2285.091151,96.743974
11:08:30,59.805579,158.693780,2271.079152,-268.507189,-74.055620,4.595645,2286.896724,96.742716
11:09:00,59.850625,158.903555,2272.876444,-268.667513,-74.055604,4.595644,2288.700409,96.741420
11:09:30,59.895245,159.113974,2274.672074,-268.825963,-74.055587,4.595642,2290.502225,96.740083
11:10:00,59.939437,159.325032,2276.466064,-268.982542,-74.055571,4.595641,2292.302194,96.738707
11:10:30,59.983199,159.536728,2278.258433,-269.137255,-74.055555,4.595640,2294.100336,96.737291
